Branch ID,Name,Section ID,System ID,From,To,True Area (Ft2),Length (Ft),PCI,Sample Number,Distress Description,Quantity,Quantity Units,Severity
E13THST,E 13TH ST,1809,r4713,13TH ST & WALNUT GROVE AVE,13TH ST & FEE LN,16877,562.58,48,2190,ALLIGATOR CRACKING,140,SqFt,M
E13THST,E 13TH ST,1810,r4712,13TH ST & FORREST AVE,13TH ST & WALNUT GROVE AVE,10369,398.79,56,2191,ALLIGATOR CRACKING,170,SqFt,M
E13THST,E 13TH ST,1810,r4712,13TH ST & FORREST AVE,13TH ST & WALNUT GROVE AVE,10369,398.79,56,2191,WEATHERING,2548,SqFt,L
E13THST,E 13TH ST,1827,r4711,13TH ST & WOODLAWN AVE,13TH ST & FORREST AVE,8746,336.38,93,2212,WEATHERING,2548,SqFt,L
E13THST,E 13TH ST,1827,r4711,13TH ST & WOODLAWN AVE,13TH ST & FORREST AVE,8746,336.38,93,2212,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
E13THST,E 13TH ST,1828,r4710,13TH ST & PARK AVE,13TH ST & WOODLAWN AVE,8134,312.86,47,2213,ALLIGATOR CRACKING,210,SqFt,M
E13THST,E 13TH ST,1828,r4710,13TH ST & PARK AVE,13TH ST & WOODLAWN AVE,8134,312.86,47,2213,WEATHERING,2548,SqFt,L
E13THST,E 13TH ST,1828,r4710,13TH ST & PARK AVE,13TH ST & WOODLAWN AVE,8134,312.86,47,2213,BLOCK CRACKING,700,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,BLOCK CRACKING,400,SqFt,L
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,EDGE CRACKING,75,Ft,L
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,PATCH/UTILITY CUT,200,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,ALLIGATOR CRACKING,20,SqFt,H
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,ALLIGATOR CRACKING,210,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,WEATHERING,1760,SqFt,M
E13THST,E 13TH ST,1829,r479,13TH ST & FESS AVE,13TH ST & PARK AVE,6441,322.03,25,2214,RUTTING,98,SqFt,L
E13THST,E 13TH ST,1831,q4764,13TH ST & INDIANA AVE,13TH ST & FESS AVE,8435,324.44,57,2215,ALLIGATOR CRACKING,160,SqFt,M
E13THST,E 13TH ST,1831,q4764,13TH ST & INDIANA AVE,13TH ST & FESS AVE,8435,324.44,57,2215,WEATHERING,2548,SqFt,L
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603,369.34,64,2216,ALLIGATOR CRACKING,40,SqFt,M
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603,369.34,64,2216,ALLIGATOR CRACKING,70,SqFt,L
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603,369.34,64,2216,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
E13THST,E 13TH ST,1832,q4763,13TH ST & DUNN ST,13TH ST & INDIANA AVE,9603,369.34,64,2216,WEATHERING,2548,SqFt,L
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371,335.04,30,2241,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371,335.04,30,2241,ALLIGATOR CRACKING,50,SqFt,L
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371,335.04,30,2241,ALLIGATOR CRACKING,150,SqFt,H
E14THST,E 14TH ST,1852,r4717,14TH ST & FESS AVE,14TH ST & PARK AVE,7371,335.04,30,2241,WEATHERING,2156,SqFt,H
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732,306.01,33,2242,ALLIGATOR CRACKING,125,SqFt,H
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732,306.01,33,2242,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732,306.01,33,2242,WEATHERING,2156,SqFt,H
E14THST,E 14TH ST,1853,r4716,14TH ST & PARK AVE,14TH ST & WOODLAWN AVE,6732,306.01,33,2242,EDGE CRACKING,90,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,LANE/SHOULDER DROP,60,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,ALLIGATOR CRACKING,30,SqFt,M
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,EDGE CRACKING,20,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,ALLIGATOR CRACKING,20,SqFt,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,PATCH/UTILITY CUT,20,SqFt,M
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
E14THST,E 14TH ST,1854,r4715,14TH ST & WOODLAWN AVE,14TH ST & FORREST AVE,6062,336.78,60,2243,WEATHERING,1744,SqFt,M
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694,395.17,50,2244,WEATHERING,2006,SqFt,M
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694,395.17,50,2244,EDGE CRACKING,90,Ft,L
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694,395.17,50,2244,ALLIGATOR CRACKING,30,SqFt,L
E14THST,E 14TH ST,1855,r4714,14TH ST & FORREST AVE,14TH ST & WALNUT GROVE AVE,8694,395.17,50,2244,PATCH/UTILITY CUT,150,SqFt,H
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469,294.06,32,2248,EDGE CRACKING,90,Ft,L
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469,294.06,32,2248,LONGITUDINAL/TRANSVERSE CRACKING,90,Ft,L
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469,294.06,32,2248,ALLIGATOR CRACKING,225,SqFt,H
E14THST,E 14TH ST,1857,q4769,14TH ST & INDIANA AVE,14TH ST & FESS AVE,6469,294.06,32,2248,WEATHERING,2156,SqFt,M
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716,357.21,42,2251,LONGITUDINAL/TRANSVERSE CRACKING,90,Ft,M
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716,357.21,42,2251,ALLIGATOR CRACKING,100,SqFt,M
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716,357.21,42,2251,WEATHERING,2548,SqFt,L
E14THST,E 14TH ST,1860,q4773,14TH ST & BROWNSTONE DR & WASHINGTON ST,14TH ST & LINCOLN ST,10716,357.21,42,2251,BLOCK CRACKING,1500,SqFt,M
E14THST,E 14TH ST,1862,q4774,14TH ST & WALNUT ST,14TH ST & BROWNSTONE DR & WASHINGTON ST,9485,364.83,52,2253,WEATHERING,2548,SqFt,L
E14THST,E 14TH ST,1862,q4774,14TH ST & WALNUT ST,14TH ST & BROWNSTONE DR & WASHINGTON ST,9485,364.83,52,2253,ALLIGATOR CRACKING,210,SqFt,M
E14THST,E 14TH ST,1862,q4774,14TH ST & WALNUT ST,14TH ST & BROWNSTONE DR & WASHINGTON ST,9485,364.83,52,2253,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,M
E14THST,E 14TH ST,1863,q4772,14TH ST & BROWNSTONE DR,14TH ST & DUNN ST,4732,182,74,2254,WEATHERING,2548,SqFt,L
E14THST,E 14TH ST,1863,q4772,14TH ST & BROWNSTONE DR,14TH ST & DUNN ST,4732,182,74,2254,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,M
E14THST,E 14TH ST,1863,q4772,14TH ST & BROWNSTONE DR,14TH ST & DUNN ST,4732,182,74,2254,LONGITUDINAL/TRANSVERSE CRACKING,150,Ft,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2255,LONGITUDINAL/TRANSVERSE CRACKING,95,Ft,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2255,WEATHERING,2508,SqFt,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2255,ALLIGATOR CRACKING,150,SqFt,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2255,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2255,PATCH/UTILITY CUT,40,SqFt,L
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2255,ALLIGATOR CRACKING,100,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2256,PATCH/UTILITY CUT,40,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2256,BLOCK CRACKING,1700,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2256,WEATHERING,500,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2256,ALLIGATOR CRACKING,30,SqFt,M
E14THST,E 14TH ST,1864,q4771,14TH ST & LINCOLN ST,14TH ST & BROWNSTONE DR,14798,569.15,48,2256,WEATHERING,2000,SqFt,L
E14THST,E 14TH ST,1865,q4770,14TH ST & DUNN ST,14TH ST & INDIANA AVE,9766,375.6,58,2257,WEATHERING,2548,SqFt,L
E14THST,E 14TH ST,1865,q4770,14TH ST & DUNN ST,14TH ST & INDIANA AVE,9766,375.6,58,2257,ALLIGATOR CRACKING,120,SqFt,M
E14THST,E 14TH ST,1865,q4770,14TH ST & DUNN ST,14TH ST & INDIANA AVE,9766,375.6,58,2257,LONGITUDINAL/TRANSVERSE CRACKING,55,Ft,L
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511,23.24,39,2258,LONGITUDINAL/TRANSVERSE CRACKING,30,Ft,L
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511,23.24,39,2258,LONGITUDINAL/TRANSVERSE CRACKING,30,Ft,M
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511,23.24,39,2258,ALLIGATOR CRACKING,100,SqFt,M
E14THST,E 14TH ST,1866,q4768,14TH ST & FESS AVE,14TH ST & FESS AVE,511,23.24,39,2258,WEATHERING,506,SqFt,M
E15THST,E 15TH ST,1896,q4783,15TH ST & DUNN ST,15TH ST & INDIANA AVE,9771,375.81,57,2292,WEATHERING,2548,SqFt,L
E15THST,E 15TH ST,1896,q4783,15TH ST & DUNN ST,15TH ST & INDIANA AVE,9771,375.81,57,2292,ALLIGATOR CRACKING,150,SqFt,L
E15THST,E 15TH ST,1896,q4783,15TH ST & DUNN ST,15TH ST & INDIANA AVE,9771,375.81,57,2292,ALLIGATOR CRACKING,60,SqFt,M
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992,384.32,36,2293,WEATHERING,2548,SqFt,M
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992,384.32,36,2293,BLOCK CRACKING,2373,SqFt,M
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992,384.32,36,2293,ALLIGATOR CRACKING,100,SqFt,L
E15THST,E 15TH ST,1897,q4782,15TH ST & GRANT ST,15TH ST & DUNN ST,9992,384.32,36,2293,ALLIGATOR CRACKING,75,SqFt,M
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424,362.47,36,2294,BLOCK CRACKING,2373,SqFt,M
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424,362.47,36,2294,WEATHERING,2548,SqFt,M
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424,362.47,36,2294,ALLIGATOR CRACKING,100,SqFt,L
E15THST,E 15TH ST,1898,q4781,15TH ST & LINCOLN ST,15TH ST & GRANT ST,9424,362.47,36,2294,ALLIGATOR CRACKING,75,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273,356.67,36,2295,BLOCK CRACKING,2373,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273,356.67,36,2295,ALLIGATOR CRACKING,75,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273,356.67,36,2295,WEATHERING,2548,SqFt,M
E15THST,E 15TH ST,1899,q4780,15TH ST & WASHINGTON ST,15TH ST & LINCOLN ST,9273,356.67,36,2295,ALLIGATOR CRACKING,100,SqFt,L
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462,363.92,36,2296,ALLIGATOR CRACKING,75,SqFt,M
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462,363.92,36,2296,BLOCK CRACKING,2373,SqFt,M
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462,363.92,36,2296,ALLIGATOR CRACKING,100,SqFt,L
E15THST,E 15TH ST,1900,q4779,15TH ST & WALNUT ST,15TH ST & WASHINGTON ST,9462,363.92,36,2296,WEATHERING,2548,SqFt,M
E15THST,E 15TH ST,2531,r4750,15TH ST & WOODLAWN AVE,15TH ST & FORREST AVE,6057,336.52,59,3138,ALLIGATOR CRACKING,80,SqFt,M
E15THST,E 15TH ST,2531,r4750,15TH ST & WOODLAWN AVE,15TH ST & FORREST AVE,6057,336.52,59,3138,WEATHERING,1764,SqFt,M
E15THST,E 15TH ST,2531,r4750,15TH ST & WOODLAWN AVE,15TH ST & FORREST AVE,6057,336.52,59,3138,EDGE CRACKING,90,Ft,L
E16THST,E 16TH ST,1922,q4787,16TH ST & WALNUT ST,16TH ST & WASHINGTON ST,9386,361.01,69,2322,WEATHERING,2548,SqFt,M
E16THST,E 16TH ST,1922,q4787,16TH ST & WALNUT ST,16TH ST & WASHINGTON ST,9386,361.01,69,2322,ALLIGATOR CRACKING,50,SqFt,L
E16THST,E 16TH ST,1922,q4787,16TH ST & WALNUT ST,16TH ST & WASHINGTON ST,9386,361.01,69,2322,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,M
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311,358.11,68,2325,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311,358.11,68,2325,PATCH/UTILITY CUT,20,SqFt,L
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311,358.11,68,2325,ALLIGATOR CRACKING,125,SqFt,L
E16THST,E 16TH ST,1925,q4786,16TH ST & WASHINGTON ST,16TH ST & LINCOLN ST,9311,358.11,68,2325,WEATHERING,2528,SqFt,M
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787,359.56,42,2326,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,M
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787,359.56,42,2326,ALLIGATOR CRACKING,100,SqFt,L
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787,359.56,42,2326,ALLIGATOR CRACKING,250,SqFt,M
E16THST,E 16TH ST,1926,q4785,16TH ST & LINCOLN ST,16TH ST & GRANT ST,10787,359.56,42,2326,WEATHERING,2548,SqFt,M
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030,385.76,65,2327,WEATHERING,2523,SqFt,M
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030,385.76,65,2327,ALLIGATOR CRACKING,75,SqFt,L
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030,385.76,65,2327,PATCH/UTILITY CUT,25,SqFt,L
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030,385.76,65,2327,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
E16THST,E 16TH ST,1927,q4784,16TH ST & GRANT ST,16TH ST & DUNN ST,10030,385.76,65,2327,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,M
E17THST,E 17TH ST,1931,r482,17TH ST & WOODLAWN AVE,17TH ST & FORREST AVE,7846,301.76,89,2332,WEATHERING,2548,SqFt,L
E17THST,E 17TH ST,1931,r482,17TH ST & WOODLAWN AVE,17TH ST & FORREST AVE,7846,301.76,89,2332,LONGITUDINAL/TRANSVERSE CRACKING,100,Ft,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2333,PATCH/UTILITY CUT,50,SqFt,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2333,LONGITUDINAL/TRANSVERSE CRACKING,120,Ft,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2333,ALLIGATOR CRACKING,90,SqFt,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2333,WEATHERING,2106,SqFt,M
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2334,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2334,PATCH/UTILITY CUT,50,SqFt,H
E17THST,E 17TH ST,1932,q483,17TH ST & FESS AVE,17TH ST & WOODLAWN AVE,16609,692.03,70,2334,WEATHERING,2498,SqFt,L
E17THST,E 17TH ST,1933,r483,17TH ST & FORREST AVE,17TH ST & WALNUT GROVE AVE,10340,397.7,57,2335,WEATHERING,2548,SqFt,L
E17THST,E 17TH ST,1933,r483,17TH ST & FORREST AVE,17TH ST & WALNUT GROVE AVE,10340,397.7,57,2335,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
E17THST,E 17TH ST,1933,r483,17TH ST & FORREST AVE,17TH ST & WALNUT GROVE AVE,10340,397.7,57,2335,ALLIGATOR CRACKING,50,SqFt,H
E17THST,E 17TH ST,1935,s483,17TH ST & JORDAN AVE,17TH ST & LINGELBACH LN,17706,737.73,95,2336,PATCH/UTILITY CUT,5,SqFt,L
E17THST,E 17TH ST,1935,s483,17TH ST & JORDAN AVE,17TH ST & LINGELBACH LN,17706,737.73,95,2336,WEATHERING,2543,SqFt,L
E17THST,E 17TH ST,1935,s483,17TH ST & JORDAN AVE,17TH ST & LINGELBACH LN,17706,737.73,95,2337,WEATHERING,2156,SqFt,L
E17THST,E 17TH ST,1936,s482,17TH ST & JORDAN AVE,17TH ST & JORDAN AVE,11150,428.86,95,2338,WEATHERING,2548,SqFt,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360,360.01,61,2347,PATCH/UTILITY CUT,5,SqFt,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360,360.01,61,2347,WEATHERING,2543,SqFt,M
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360,360.01,61,2347,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360,360.01,61,2347,RUTTING,98,SqFt,L
E17THST,E 17TH ST,1942,q489,17TH ST & WALNUT ST,17TH ST & WASHINGTON ST,9360,360.01,61,2347,ALLIGATOR CRACKING,125,SqFt,L
E17THST,E 17TH ST,1943,q488,17TH ST & WASHINGTON ST,17TH ST & LINCOLN ST,9268,356.46,74,2348,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
E17THST,E 17TH ST,1943,q488,17TH ST & WASHINGTON ST,17TH ST & LINCOLN ST,9268,356.46,74,2348,ALLIGATOR CRACKING,70,SqFt,L
E17THST,E 17TH ST,1943,q488,17TH ST & WASHINGTON ST,17TH ST & LINCOLN ST,9268,356.46,74,2348,WEATHERING,2548,SqFt,M
E17THST,E 17TH ST,1944,q487,17TH ST & LINCOLN ST,17TH ST & GRANT ST,9397,361.42,81,2349,WEATHERING,2548,SqFt,M
E17THST,E 17TH ST,1944,q487,17TH ST & LINCOLN ST,17TH ST & GRANT ST,9397,361.42,81,2349,BLOCK CRACKING,300,SqFt,L
E17THST,E 17TH ST,1944,q487,17TH ST & LINCOLN ST,17TH ST & GRANT ST,9397,361.42,81,2349,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
E17THST,E 17TH ST,1945,q486,17TH ST & GRANT ST,17TH ST & DUNN ST,10121,389.26,87,2350,WEATHERING,2448,SqFt,L
E17THST,E 17TH ST,1945,q486,17TH ST & GRANT ST,17TH ST & DUNN ST,10121,389.26,87,2350,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
E17THST,E 17TH ST,1945,q486,17TH ST & GRANT ST,17TH ST & DUNN ST,10121,389.26,87,2350,PATCH/UTILITY CUT,100,SqFt,L
E17THST,E 17TH ST,1946,q485,17TH ST & DUNN ST,17TH ST & INDIANA AVE,12291,361.51,76,2351,WEATHERING,2448,SqFt,L
E17THST,E 17TH ST,1946,q485,17TH ST & DUNN ST,17TH ST & INDIANA AVE,12291,361.51,76,2351,PATCH/UTILITY CUT,100,SqFt,M
E17THST,E 17TH ST,1946,q485,17TH ST & DUNN ST,17TH ST & INDIANA AVE,12291,361.51,76,2351,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,L
E17THST,E 17TH ST,1947,q484,17TH ST & INDIANA AVE,17TH ST & FESS AVE,7742,297.75,78,2352,LONGITUDINAL/TRANSVERSE CRACKING,120,Ft,L
E17THST,E 17TH ST,1947,q484,17TH ST & INDIANA AVE,17TH ST & FESS AVE,7742,297.75,78,2352,PATCH/UTILITY CUT,5,SqFt,L
E17THST,E 17TH ST,1947,q484,17TH ST & INDIANA AVE,17TH ST & FESS AVE,7742,297.75,78,2352,WEATHERING,2543,SqFt,M
E17THST,E 17TH ST,1947,q484,17TH ST & INDIANA AVE,17TH ST & FESS AVE,7742,297.75,78,2352,BLOCK CRACKING,400,SqFt,L
E17THST,E 17TH ST,1956,s484,17TH ST & LINGELBACH LN,17TH ST & STATE ROAD 45 46 BYPASS,9925,381.74,69,2377,WEATHERING,2548,SqFt,M
E17THST,E 17TH ST,1956,s484,17TH ST & LINGELBACH LN,17TH ST & STATE ROAD 45 46 BYPASS,9925,381.74,69,2377,ALLIGATOR CRACKING,30,SqFt,L
E17THST,E 17TH ST,1956,s484,17TH ST & LINGELBACH LN,17TH ST & STATE ROAD 45 46 BYPASS,9925,381.74,69,2377,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,M
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3469,ALLIGATOR CRACKING,45,SqFt,H
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3469,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3469,BLOCK CRACKING,400,SqFt,L
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3469,WEATHERING,2548,SqFt,L
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3470,ALLIGATOR CRACKING,75,SqFt,H
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3470,ALLIGATOR CRACKING,75,SqFt,L
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3470,WEATHERING,2548,SqFt,L
E17THST,E 17TH ST,2777,r484,17TH ST & WALNUT GROVE AVE,17TH ST & FEE LN,19179,599.35,53,3470,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,L
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4058,PATCH/UTILITY CUT,5,SqFt,L
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4058,WEATHERING,2543,SqFt,M
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4058,BLOCK CRACKING,1200,SqFt,M
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4059,WEATHERING,2543,SqFt,M
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4059,BLOCK CRACKING,900,SqFt,L
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4059,ALLIGATOR CRACKING,600,SqFt,H
E17THST,E 17TH ST,3254,s481,17TH ST & FEE LN,17TH ST & JORDAN AVE,51866,1852.34,61,4059,PATCH/UTILITY CUT,5,SqFt,L
